IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual,IMF1-13,IMF1-R
-0.001110224,-0.05021662,-0.24503125,0.2878176,-0.012165747,-0.23811863,-0.74449575,0.23714468,0.004531431,0.19194081,-0.4697914,-0.2978207,0.54946834,1.9438833,1.15603584,-0.78784746
0.13542862,-0.009613853,0.037511785,0.21994558,-0.14350611,-0.23456706,-0.6919335,0.24481805,0.006607987,0.1860627,-0.4703074,-0.29767054,0.54976875,1.9438614,1.476406409,-0.467454991
-0.1623579,0.02672361,0.18241465,0.17558995,-0.26762176,-0.22217627,-0.6359636,0.25210723,0.008643687,0.18017925,-0.4708171,-0.29751846,0.5500695,1.9438396,1.263112387,-0.680727213
-0.24653478,0.018989284,0.19081786,0.030941863,-0.36453432,-0.20214975,-0.5772048,0.25899813,0.010637294,0.17429052,-0.4713204,-0.29736447,0.5503706,1.9438175,1.019754531,-0.924062969
0.22064966,-0.025576921,0.02316959,-0.24364701,-0.42303923,-0.17548667,-0.5163319,0.26550838,0.01258757,0.16839723,-0.47181734,-0.2972086,0.55067194,1.9437957,1.031672399,-0.912123301
0.1277132,-0.044303924,-0.07104523,-0.503593,-0.4363089,-0.14297888,-0.45398685,0.2716357,0.014493524,0.16249941,-0.47230786,-0.2970508,0.55097365,1.9437739,0.64951394,-1.29425996
-0.07246716,-0.011220207,-0.17553422,-0.62317336,-0.40850595,-0.105665036,-0.39075616,0.2773888,0.01635367,0.15659742,-0.47279206,-0.29689112,0.5512757,1.9437519,0.388362217,-1.555389683
-0.15293358,0.002535605,-0.18309301,-0.5811827,-0.3538941,-0.06486207,-0.32717437,0.2827936,0.018166648,0.15069202,-0.47326982,-0.2967295,0.5515781,1.9437301,0.516356923,-1.427373177
-0.05714455,-0.021803023,-0.18947287,-0.416065,-0.28473303,-0.020837892,-0.2638507,0.28788185,0.019897917,0.1447832,-0.4737411,-0.29656598,0.55188084,1.9437083,0.923937962,-1.019770338
0.29431558,-0.0383524,-0.04644709,-0.17414467,-0.18756066,0.02679691,-0.20136508,0.2926907,0.021471335,0.13887136,-0.47420597,-0.29640052,0.55218387,1.9436862,1.851539565,-0.092146635
-0.2631442,-0.003416627,0.031362347,0.13815485,-0.051690646,0.07817375,-0.14307043,0.29727265,0.022994118,0.13295706,-0.47466436,-0.29623318,0.55248725,1.9436644,1.964846982,0.021182582
-0.08017633,-0.001026199,0.12153923,0.42436007,0.112430975,0.13239513,-0.08820151,0.3016752,0.024464283,0.12704028,-0.47511625,-0.29606396,0.55279094,1.9436426,2.799754459,0.856111859
0.25783667,-0.012531152,0.050057985,0.57914704,0.27759108,0.18744433,-0.037857886,0.30594188,0.025879605,0.12112181,-0.4755617,-0.29589278,0.55309504,1.9436208,3.479892722,1.536271922
-0.20201142,-0.027037693,0.050831657,0.5651656,0.41812468,0.24076171,0.00816852,0.3101163,0.027237976,0.11520163,-0.47600058,-0.2957197,0.5533994,1.943599,3.23183708,1.28823808
0.04164738,-0.019785926,-0.003474734,0.44281074,0.5095866,0.289326,0.052223664,0.3142362,0.028537294,0.10928013,-0.47643104,-0.2955447,0.5537041,1.943577,3.489692708,1.546115708
0.14055455,-0.01569159,-0.034216773,0.30867377,0.5287584,0.33076334,0.094082765,0.318335,0.029774709,0.10335787,-0.47684145,-0.29536784,0.5540091,1.9435552,3.529747051,1.586191851
0.01240759,-0.004413323,0.081496924,0.10389224,0.47464502,0.36393666,0.13343187,0.32243443,0.030947747,0.09743447,-0.47724545,-0.29518902,0.5543145,1.9435334,3.341627058,1.398093658
-0.20073657,0.015850073,0.052203868,-0.13124035,0.35272664,0.38705045,0.16995396,0.326546,0.03205393,0.09151108,-0.47764304,-0.2950083,0.5546202,1.9435116,2.821399541,0.877887941
0.15680496,-0.007522462,-0.13931051,-0.27772155,0.18279485,0.39770758,0.20346892,0.33067298,0.0330919,0.08556722,-0.4780341,-0.29482567,0.5549263,1.9434897,2.691110118,0.747620418
-0.059479684,-0.05183279,-0.2962212,-0.32400182,0.004193003,0.39364466,0.2339396,0.33481824,0.034059793,0.0795639,-0.47841865,-0.29464117,0.5552326,1.9434679,2.074324382,0.130856482
0.2581695,-0.040875938,-0.301528,-0.20653294,-0.15305465,0.37441933,0.2613123,0.3389811,0.034957122,0.0735619,-0.47879666,-0.2944547,0.5555393,1.943446,2.365143664,0.421697664
0.079640895,0.00791913,-0.043724064,0.029245453,-0.28302115,0.34079173,0.28553885,0.34315646,0.03578227,0.067561224,-0.47916812,-0.29426634,0.55584633,1.9434242,2.588726868,0.645302668
-0.27237138,0.03040756,0.2719208,0.21564148,-0.38473538,0.29489842,0.30671835,0.34733534,0.036534626,0.061562825,-0.47953296,-0.29407609,0.5561537,1.9434024,2.633859691,0.690457291
-0.00603334,0.003206998,0.27892852,0.28262788,-0.45873174,0.2397617,0.32501867,0.35149086,0.03721406,0.055567265,-0.47989118,-0.29388392,0.5564614,1.9433806,2.835117773,0.891737173
0.20723249,-0.026909623,0.088823766,0.2395711,-0.4895872,0.17866628,0.3406485,0.35559443,0.03782144,0.049574353,-0.48024273,-0.29368982,0.5567694,1.9433588,2.707631186,0.764272386
0.059628483,-0.042855535,-0.035406593,0.071550615,-0.468113,0.11573993,0.35379353,0.35963202,0.038356517,0.043585423,-0.48058763,-0.29349378,0.55707777,1.943337,2.22224475,0.27890775
-0.15801592,-0.02403814,-0.1484068,-0.16188103,-0.4022067,0.054825198,0.3646311,0.36359942,0.038819913,0.03760047,-0.4809258,-0.2932959,0.55738646,1.9433153,1.691407571,-0.251907729
0.14196321,0.008907601,-0.16264798,-0.32086375,-0.3112935,0.000147285,0.3719367,0.36747777,0.039211504,0.031619683,-0.48125717,-0.29309607,0.55769545,1.9432935,1.893094233,-0.050199267
-0.21610297,0.000826654,-0.31189004,-0.29547197,-0.19790019,-0.04779338,0.3728135,0.3712353,0.03953067,0.025644012,-0.48158178,-0.29289433,0.5580048,1.9432716,1.467691876,-0.475579724
0.15912722,-0.04789288,-0.20996384,-0.15088594,-0.05638275,-0.09083058,0.37152642,0.37483135,0.039777286,0.019673644,-0.48189956,-0.29269066,0.5583145,1.9432498,2.13595401,0.19270421
0.20270476,-0.034648553,-0.031067476,0.046341896,0.10697761,-0.13186932,0.3683161,0.37822264,0.03995185,0.013709241,-0.4822105,-0.29248506,0.5586245,1.9432281,2.685795788,0.742567688
-0.25922942,0.023778716,0.09875103,0.26944327,0.28200167,-0.17296384,0.36351278,0.3813669,0.040054854,0.007751088,-0.48251456,-0.2922776,0.5589348,1.9432063,2.761815988,0.818609688
0.07543386,0.01955808,0.19546102,0.41598275,0.4451571,-0.21444467,0.35736623,0.38422182,0.04008729,0.00179966,-0.48281166,-0.2920682,0.55924547,1.9431845,3.44817325,1.50498875
-0.09660245,-0.02667082,0.0894055,0.42706132,0.5674267,-0.25512302,0.3496546,0.3867429,0.04005089,-0.004144572,-0.48310184,-0.29185688,0.5595565,1.9431627,3.205561528,1.262398828
0.23672114,-0.03370917,-0.000457977,0.3433952,0.624303,-0.29377064,0.34064758,0.38888392,0.039945535,-0.010081417,-0.4833849,-0.29164365,0.5598678,1.943141,3.363857421,1.420716421
-0.26401436,-0.018997874,-0.13973373,0.20049725,0.602339,-0.33250833,0.33077487,0.3906084,0.03977258,-0.016009927,-0.48366094,-0.29142857,0.5601795,1.9431192,2.520937069,0.577817869
0.014305456,-0.022901256,-0.06564291,0.01689548,0.51013464,-0.36629707,0.32021013,0.3918824,0.03953166,-0.021930153,-0.4839298,-0.29121146,0.56049144,1.9430975,2.544636057,0.601538557
0.42659527,-0.011362959,-0.03700588,-0.14186706,0.36688036,-0.39303535,0.3090927,0.39266708,0.03922302,-0.027841331,-0.4841915,-0.2909925,0.5608038,1.9430757,2.65204135,0.70896565
-0.43907043,0.005335802,0.009854876,-0.24492791,0.20229855,-0.410511,0.29761866,0.39291188,0.03884678,-0.033796076,-0.48444593,-0.29077157,0.5611164,1.943054,1.547514032,-0.395539968
0.03218402,-0.009152254,-0.046545826,-0.2852096,0.03749042,-0.41706896,0.28601328,0.39256358,0.038403068,-0.040085495,-0.48469293,-0.29054877,0.5614293,1.9430321,1.717811933,-0.225220167
0.43582246,-0.025963606,-0.10614262,-0.23260012,-0.11615304,-0.41217965,0.27438366,0.39157543,0.0378925,-0.046365254,-0.48493266,-0.29032403,0.56174266,1.9430104,1.92976613,-0.01324427
-0.22885448,-0.019558886,-0.105300955,-0.10547985,-0.2573355,-0.39627752,0.26275772,0.38990092,0.037315577,-0.052634735,-0.48516497,-0.2900974,0.5620563,1.9429886,1.254314821,-0.688673779
-0.2905551,-0.006020208,-0.05610086,0.018892383,-0.39456236,-0.36861753,0.25120234,0.38750485,0.036673285,-0.05889361,-0.48539314,-0.28986883,0.5623703,1.9429669,1.24959842,-0.69336848
0.22952393,-0.000918207,0.06345674,0.17454252,-0.53283334,-0.32858178,0.23987962,0.38435706,0.035966616,-0.06514155,-0.48561358,-0.28963834,0.56268454,1.9429451,1.930629329,-0.012315771
0.083189085,-0.001893765,0.02225956,0.31560126,-0.6581375,-0.27827078,0.22902702,0.38043642,0.035196804,-0.07137808,-0.4858263,-0.28940594,0.5629991,1.9429234,1.786720284,-0.156203116
-0.21859087,-0.022940526,0.026921434,0.34687465,-0.75594604,-0.2198633,0.21903493,0.37573203,0.034364846,-0.07760286,-0.48602468,-0.2891716,0.5633141,1.9429018,1.439003914,-0.503897886
0.2073485,-0.02737361,0.0016879,0.23310784,-0.8181142,-0.15707912,0.21031424,0.37024105,0.033471975,-0.08381567,-0.48619828,-0.2889354,0.5636293,1.9428799,1.701164425,-0.241715475
-0.08544403,-0.007300639,0.04250368,0.018870499,-0.8221291,-0.09330525,0.2031648,0.36396566,0.032520175,-0.09001607,-0.48636344,-0.28869724,0.56394494,1.9428583,1.294572285,-0.648286015
-0.06319353,0.00690784,-0.021313244,-0.26595673,-0.7474889,-0.028768577,0.19770782,0.35690752,0.031510185,-0.09620387,-0.48652,-0.28845716,0.56426084,1.9428366,1.102228794,-0.840607806
0.059179842,-0.01293818,-0.06529093,-0.51354647,-0.5947543,0.034715418,0.1938107,0.34907073,0.030443495,-0.10237879,-0.4866679,-0.2882152,0.5645771,1.942815,1.110820515,-0.831994485
0.057459388,-0.032893077,-0.1650662,-0.5926468,-0.37764955,0.09492807,0.19131237,0.34046495,0.02932035,-0.10854056,-0.486807,-0.2879713,0.5648937,1.9427931,1.169597441,-0.773195659
-0.025416855,-0.03136199,-0.19728146,-0.48818228,-0.094917096,0.15031429,0.19005263,0.33109882,0.028141245,-0.11468849,-0.4869373,-0.28772548,0.5652106,1.9427714,1.481078034,-0.461693366
0.1491521,-0.017217103,-0.04976426,-0.266876,0.2292268,0.19957839,0.1899087,0.32097587,0.02690544,-0.120822124,-0.4870586,-0.28747773,0.56552786,1.9427497,2.394809043,0.452059343
0.012055614,0.001525907,0.102977276,0.037989803,0.5544869,0.24099393,0.19079283,0.31009576,0.025613675,-0.12694094,-0.48717088,-0.28722814,0.5658454,1.942728,3.083765135,1.141037135
-0.18132727,0.01534036,0.19186483,0.3738581,0.8444406,0.2710636,0.19265008,0.29846686,0.024266694,-0.13304408,-0.48727402,-0.2869766,0.56616324,1.9427065,3.632198894,1.689492394
-0.24671124,-0.010507687,0.122951925,0.550744,1.0763348,0.2858094,0.19552065,0.28611603,0.022865238,-0.13913107,-0.48736796,-0.28672317,0.5664815,1.9426848,3.879067216,1.936382416
0.33437222,-0.047397938,-0.042384896,0.52049416,1.227257,0.2844044,0.19932754,0.27308464,0.021408813,-0.14520103,-0.48745254,-0.28646785,0.5668,1.9426631,4.360907619,2.418244519
-0.32067266,-0.019122848,-0.093341835,0.47405788,1.2814885,0.26878604,0.20378561,0.25942877,0.01989841,-0.15125316,-0.48752764,-0.28621063,0.5671189,1.9426414,3.659076737,1.716435337
0.054561507,0.020610938,-0.2346462,0.52133304,1.2224305,0.24395771,0.20852143,0.24520575,0.018334774,-0.15728703,-0.48759332,-0.2859515,0.56743807,1.9426197,3.879535369,1.936915669
0.12148302,-0.012779508,-0.18777925,0.48544192,1.0514337,0.2142044,0.21311055,0.2304787,0.016719634,-0.16330157,-0.48764935,-0.2856905,0.56775755,1.942598,3.706027296,1.763429296
0.048520863,-0.038649578,-0.032659695,0.33942193,0.81064117,0.18099171,0.21725348,0.2153031,0.015053487,-0.16929643,-0.48769566,-0.2854275,0.5680774,1.9425764,3.324110677,1.381534277
-0.057318926,-0.019993862,0.09534791,0.16808379,0.5409353,0.14456913,0.22079213,0.19973175,0.013337323,-0.17527083,-0.48773226,-0.28516272,0.5683975,1.9425547,2.868270935,0.925716235
0.069686815,0.000685848,0.22622523,0.000703084,0.26268974,0.10566592,0.22372562,0.18381533,0.011571144,-0.18122396,-0.48775893,-0.28489608,0.568718,1.942533,2.642140761,0.699607761
-0.15139547,-0.006805696,0.13886839,-0.20141852,-0.011549401,0.066257186,0.22605579,0.16760892,0.009754699,-0.18715522,-0.48777556,-0.2846275,0.56903887,1.9425113,1.789367788,-0.153143512
0.1714314,-0.03037971,-0.07787628,-0.38421586,-0.27702284,0.027644271,0.22778077,0.1511699,0.007887866,-0.19306397,-0.48778212,-0.28435707,0.56936,1.9424896,1.363065957,-0.579423643
-0.17036541,-0.01958595,-0.16792424,-0.48073906,-0.534443,-0.00945886,0.22882387,0.1345556,0.005970027,-0.19894944,-0.48777846,-0.28408477,0.56968147,1.9424682,0.528169977,-1.414298223
0.0759115,0.00149159,-0.2293623,-0.50987893,-0.77974623,-0.044884264,0.2290881,0.11781153,0.004000314,-0.2048111,-0.48776454,-0.28381056,0.5700033,1.9424465,0.40049491,-1.54195159
0.019044338,-0.01974303,-0.085985295,-0.39553922,-1.0069762,-0.078674145,0.22859003,0.10097935,0.001977366,-0.21064818,-0.48774007,-0.28353456,0.5703254,1.9424248,0.294500584,-1.647924216
-0.025448697,-0.023089115,-0.035807658,-0.08469236,-1.1946665,-0.11081518,0.22724986,0.08409205,-0.000101295,-0.21645987,-0.48770517,-0.28325668,0.5706478,1.9424031,0.362350285,-1.580052815
0.060499422,-0.013524576,0.03952054,0.2752346,-1.2998511,-0.13881415,0.22486846,0.06716631,-0.002238638,-0.22224571,-0.4876596,-0.28297696,0.5709706,1.9423816,0.733330798,-1.209050802
-0.025990024,-0.011142198,0.09493443,0.5227638,-1.3108753,-0.16051584,0.2212055,0.050212692,-0.004436397,-0.22800475,-0.48760334,-0.28269535,0.57129365,1.9423599,0.891506773,-1.050853127
0.002676788,-0.012785168,0.123304285,0.52923036,-1.2247936,-0.17537636,0.2158099,0.03324978,-0.006770339,-0.23383373,-0.4875362,-0.28241193,0.57161707,1.9423382,0.994719056,-0.947619144
-0.002538409,-0.025412677,0.13885503,0.31188518,-1.0714394,-0.18302554,0.2082615,0.016297445,-0.009257304,-0.239763,-0.48745823,-0.2821267,0.5719408,1.9423167,0.888535395,-1.053781305
0.06874176,-0.021143837,0.047177974,0.054855935,-0.87653154,-0.18352383,0.19881903,-0.000623171,-0.011817311,-0.24566202,-0.48736912,-0.2818396,0.57226485,1.9422951,0.77564422,-1.16665088
-0.007232371,-0.001944887,-0.03717719,-0.19896582,-0.64226747,-0.17545028,0.18744965,-0.017520076,-0.014453087,-0.25152978,-0.48726898,-0.28155074,0.5725892,1.9422734,0.586951569,-1.355321831
-0.03276438,0.012939938,-0.16951475,-0.44425648,-0.37184367,-0.15804867,0.1742408,-0.03434553,-0.017167045,-0.25736547,-0.48715752,-0.28126,0.57291394,1.9422518,0.448622963,-1.493628837
-0.09450576,-0.016897725,-0.23702957,-0.5825974,-0.094540216,-0.13216414,0.1594242,-0.051064283,-0.019962031,-0.2631682,-0.48703477,-0.28096747,0.57323897,1.9422301,0.414961705,-1.527268395
0.22271337,-0.049666397,-0.22308013,-0.46841127,0.20678788,-0.100213274,0.14333434,-0.067642376,-0.022840833,-0.2689371,-0.48690057,-0.28067312,0.5735643,1.9422086,1.12024342,-0.82196518
-0.12624899,-0.043919273,0.005863155,-0.18610677,0.49532384,-0.06513622,0.1262146,-0.084049836,-0.025806297,-0.2746715,-0.48675486,-0.280377,0.57389,1.942187,1.570407849,-0.371779151
0.09494664,0.016846327,0.15002824,0.07756834,0.7458402,-0.029936245,0.10814013,-0.10036326,-0.028861023,-0.2803705,-0.48659748,-0.28007907,0.57421595,1.9421654,2.503543649,0.561378249
-0.20798875,0.029903153,0.18107013,0.28017652,0.94326967,0.003344141,0.08901644,-0.11641891,-0.0320078,-0.2860333,-0.4864284,-0.27977934,0.5745423,1.9421439,2.634809754,0.692665854
0.22464669,-0.030866073,0.043103367,0.44852543,1.085453,0.03381878,0.06869436,-0.13218074,-0.035248104,-0.2916592,-0.48624748,-0.27947786,0.5748689,1.9421222,3.16555327,1.22343107
-0.03065764,-0.057972882,-0.15386432,0.5554643,1.1581422,0.061369013,0.047047168,-0.147601,-0.038583122,-0.2972476,-0.48605457,-0.27917454,0.5751959,1.9421006,2.848163507,0.906062907
0.08866755,-0.03009067,-0.16898839,0.59658986,1.1330217,0.085053444,0.024179505,-0.16262378,-0.042012975,-0.30279753,-0.48584965,-0.2788695,0.57552314,1.9420792,2.973881904,1.031802704
-0.10032141,-0.005506603,-0.023259545,0.57911533,1.001675,0.10430199,0.000228853,-0.17719525,-0.045538712,-0.3083082,-0.48563257,-0.27856266,0.5758508,1.9420575,2.778904523,0.836847023
0.013622353,0.004291079,0.08180975,0.4284254,0.7912446,0.11893112,-0.02455468,-0.19126111,-0.049159963,-0.31377876,-0.48540327,-0.27825406,0.57617867,1.9420359,2.614127029,0.672091129
-0.056476798,-0.002251617,0.120047465,0.12354643,0.5399753,0.12905723,-0.049920674,-0.20476079,-0.05287611,-0.31920823,-0.48516157,-0.27794376,0.5765069,1.9420145,1.982548276,0.040533776
0.050958917,-0.015060174,0.003604025,-0.20050858,0.2868963,0.13411166,-0.0755914,-0.21764013,-0.056686036,-0.32459578,-0.48490748,-0.27763167,0.5768355,1.9419928,1.341777952,-0.600214848
0.013758821,-0.027948333,-0.07420102,-0.40417883,0.054396406,0.1323467,-0.10121916,-0.23013161,-0.060588013,-0.32994044,-0.48464084,-0.27731782,0.5771644,1.9419712,0.729471461,-1.212499739
0.050052725,-0.016871989,-0.15849689,-0.43151456,-0.1591715,0.121409476,-0.12639137,-0.24197121,-0.064579315,-0.33524123,-0.4843616,-0.27700225,0.5774936,1.9419497,0.395303587,-1.546646113
0.030984418,-0.002619287,-0.1190916,-0.37899652,-0.3461409,0.100181304,-0.1507339,-0.25305173,-0.068657085,-0.34049723,-0.48406962,-0.27668494,0.5778231,1.9419281,0.23037411,-1.71155399
-0.06708384,-0.004224226,-0.03626277,-0.31801307,-0.49175045,0.068962395,-0.17399698,-0.26334003,-0.07281775,-0.34570774,-0.4837648,-0.2763659,0.578153,1.9419067,0.055694539,-1.886212161
0.08226261,-0.020543642,0.15623002,-0.23339671,-0.58297634,0.029107891,-0.19601643,-0.27279636,-0.07705771,-0.35087174,-0.4834337,-0.27604514,0.57848316,1.9418851,0.294831009,-1.647054091
-0.070286125,-0.01318176,0.022777312,-0.10797541,-0.6181343,-0.016617803,-0.21654841,-0.2813853,-0.08137344,-0.3559884,-0.483088,-0.27572268,0.5788137,1.9418637,0.023153084,-1.918710616
-0.009396919,-0.016574986,-0.08464336,0.03804006,-0.6026967,-0.06378134,-0.23528175,-0.28907934,-0.08576035,-0.36105683,-0.48272893,-0.2753985,0.57914454,1.9418421,0.052627695,-1.889214405
0.06151081,-0.033462755,-0.10549939,0.19284591,-0.5431524,-0.10691625,-0.25190896,-0.29585472,-0.0902148,-0.36607617,-0.4823563,-0.27507266,0.57947564,1.9418205,0.225138455,-1.716682045
0.10648054,-0.026547173,-0.07637115,0.2623422,-0.45629594,-0.14046767,-0.26620233,-0.30169272,-0.09473301,-0.37104535,-0.48197013,-0.27474505,0.5798071,1.941799,0.400358317,-1.541440683
-0.12045967,0.000159949,0.05566962,0.21655126,-0.3569046,-0.16056229,-0.2780164,-0.30657992,-0.09931312,-0.37596345,-0.48157033,-0.2744158,0.58013886,1.9417775,0.340511609,-1.601265891
0.004476661,0.000913419,0.0903289,0.07777631,-0.25320727,-0.16608372,-0.28740025,-0.31051272,-0.10395327,-0.38082936,-0.48115668,-0.27408484,0.580471,1.941756,0.43849418,-1.50326182
0.07955787,-0.008442122,-0.02028404,-0.019867526,-0.15632457,-0.15814087,-0.29451883,-0.31347546,-0.10865198,-0.385642,-0.48072916,-0.27375215,0.5808034,1.9417344,0.382266962,-1.559467438
-0.001868195,-0.020763164,-0.16710034,-0.005261814,-0.075439915,-0.1395808,-0.2996568,-0.3154494,-0.11340696,-0.39040038,-0.48028773,-0.27341786,0.5811361,1.941713,0.240215742,-1.701497258
0.039414216,-0.031975273,-0.16190115,0.020185819,-0.007677752,-0.11443713,-0.30306765,-0.31641114,-0.11821531,-0.39510363,-0.47983223,-0.27308184,0.5814692,1.9416914,0.38105753,-1.56063387
-0.006571065,-0.028751776,-0.0384159,-0.000339966,0.05552651,-0.086223915,-0.3049619,-0.31633872,-0.12307428,-0.39975098,-0.47936258,-0.27274418,0.58180255,1.9416698,0.522463598,-1.419206202
0.055167656,-0.009627651,0.11320304,0.01650247,0.11638459,-0.057232153,-0.30554652,-0.31520137,-0.12798068,-0.40434167,-0.47887868,-0.27240488,0.5821363,1.9416484,0.853828852,-1.087819548
-0.13895102,0.008464664,0.08883351,0.061871883,0.16238178,-0.029246066,-0.3050208,-0.31296614,-0.13293214,-0.40887505,-0.47835302,-0.27206388,0.5824703,1.941627,0.767241021,-1.174385979
0.047150865,-0.018525926,0.00582725,0.08156847,0.18073957,-0.004356012,-0.30357048,-0.30961123,-0.13792562,-0.41336694,-0.47780463,-0.27172127,0.5828046,1.9416054,0.902814047,-1.038791353
0.103007026,-0.04018429,-0.070812605,0.064585075,0.1646109,0.016500304,-0.30151424,-0.30513465,-0.14295688,-0.41797015,-0.47724128,-0.27137697,0.58313924,1.9415839,0.84623538,-1.09534852
0.11696742,-0.020215861,-0.048512753,0.029482558,0.12615907,0.03231438,-0.29907465,-0.2995014,-0.1480205,-0.42251223,-0.47666296,-0.27103105,0.5834742,1.9415625,0.844428724,-1.097133776
-0.2129513,0.018797798,-0.06828209,-0.014158297,0.08590184,0.041801576,-0.29626024,-0.29274443,-0.15311,-0.42699265,-0.47605774,-0.27068353,0.5838095,1.941541,0.460611437,-1.480929563
0.11065497,-0.004382102,-0.04503955,-0.050424155,0.052145846,0.044112276,-0.29316595,-0.28505424,-0.15821888,-0.43141073,-0.475441,-0.27033436,0.5841451,1.9415195,0.719106725,-1.222412775
-0.03564046,-0.048090734,-0.082760654,-0.09369932,0.034800034,0.03871857,-0.2897789,-0.27662006,-0.16334032,-0.43576628,-0.47481948,-0.26998353,0.58448106,1.9414982,0.428998126,-1.512500074
0.18498883,-0.045143805,-0.047407158,-0.11719216,0.03761283,0.026069915,-0.28598076,-0.267269,-0.16846696,-0.44005874,-0.4741827,-0.26963112,0.5848173,1.9414766,0.659633072,-1.281843528
-0.060525946,-0.004925602,0.009555797,-0.052932393,0.057932965,0.008300855,-0.28163236,-0.25694832,-0.17359136,-0.44428748,-0.4735306,-0.26927704,0.5851539,1.941455,0.584747416,-1.356707584
-0.15989786,0.011822247,0.045266815,0.076735824,0.08712998,-0.013023605,-0.27656236,-0.24568821,-0.17870519,-0.44845217,-0.47283557,-0.2689214,0.58549076,1.9414337,0.683792961,-1.257640739
0.029229466,-0.00344599,-0.033543944,0.17570496,0.10181809,-0.036225453,-0.27049193,-0.23352452,-0.18379939,-0.45255235,-0.47210893,-0.26856413,0.58582795,1.9414122,0.879736029,-1.061676171
