IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual,
-0.089570902,-0.02971284,-0.371062661,0.094512761,0.10015714,0.001213799,-0.005680415,-0.013570408,-0.011131261,0.00188558,0.003007484,-0.016877641,0.045671114,0.83715825,152
-0.08809248,-0.038495013,-0.347781607,0.118539195,0.138507941,0.004181237,-0.006378973,-0.013823788,-0.011149661,0.001724245,0.002888993,-0.01688938,0.04560467,0.837164622,153
-0.063869151,-0.037219417,-0.24231148,0.174552964,0.167078321,0.006846018,-0.007005049,-0.014058339,-0.011154442,0.001561975,0.002770317,-0.016900938,0.045538233,0.837170989,154
-0.022707191,-0.012377439,-0.120351943,0.26001765,0.185748242,0.008865684,-0.007561665,-0.014274401,-0.011146051,0.001398818,0.002651461,-0.016912317,0.045471801,0.837177353,155
0.025906201,0.006412893,0.077882388,0.331723842,0.193319094,0.009970778,-0.008050319,-0.014472709,-0.011124995,0.001234824,0.002532432,-0.016923516,0.045405375,0.837183712,156
0.085898495,0.019319884,0.248395143,0.36812867,0.189065044,0.010334962,-0.008474079,-0.01465404,-0.011091843,0.001070042,0.002413235,-0.016934535,0.045338956,0.837190067,157
0.098315181,0.019975079,0.394174736,0.370270877,0.171031957,0.010213379,-0.008836769,-0.014819212,-0.011047213,0.000904521,0.002293877,-0.016945376,0.045272543,0.837196419,158
0.092086879,0.019379628,0.434285647,0.323889137,0.140285253,0.009813491,-0.009144684,-0.014969126,-0.010991765,0.000738314,0.002174362,-0.016956038,0.045206137,0.837202766,159
0.085587379,0.023504683,0.336278466,0.232037803,0.100799739,0.009219505,-0.009405907,-0.015103995,-0.01092617,0.000571473,0.002054697,-0.016966521,0.045139738,0.837209109,160
0.06691681,0.020126858,0.163029168,0.1171779,0.057288132,0.00851071,-0.009626838,-0.015222556,-0.01085109,0.000404052,0.001934888,-0.016976826,0.045073346,0.837215448,161
-0.00636641,0.00374919,-0.015019372,-0.025676907,0.014250449,0.007669645,-0.009808924,-0.015323329,-0.010767181,0.000236108,0.001814941,-0.016986954,0.045006961,0.837221783,162
-0.038014883,-0.005385254,-0.216871402,-0.182867007,-0.024429431,0.006658028,-0.009944055,-0.015405256,-0.010675091,6.77E-05,0.001694861,-0.016996904,0.044940583,0.837228114,163
-0.059466047,-0.011091856,-0.344500488,-0.325280747,-0.056652805,0.005479802,-0.010020069,-0.015467829,-0.010575466,-0.000101124,0.001574654,-0.017006678,0.044874213,0.83723444,164
-0.064798363,-0.014097139,-0.389772287,-0.419824849,-0.081904015,0.004187456,-0.010027714,-0.01551048,-0.010468977,-0.000270297,0.001454327,-0.017016275,0.04480785,0.837240763,165
-0.067171057,-0.016904066,-0.342093164,-0.452822811,-0.100936209,0.002921615,-0.009962071,-0.015532937,-0.010356299,-0.000439767,0.001333886,-0.017025695,0.044741495,0.837247081,166
-0.052075813,-0.014235573,-0.22385926,-0.426947091,-0.115521598,0.001743788,-0.009828749,-0.015535131,-0.010238034,-0.000609476,0.001213336,-0.017034941,0.044675147,0.837253396,167
-0.028633093,-0.00953186,-0.020359758,-0.359116905,-0.126859212,0.000629517,-0.009634552,-0.015517487,-0.010114468,-0.000779367,0.001092683,-0.017044011,0.044608808,0.837259706,168
0.005743143,0.000131973,0.170865269,-0.26852893,-0.131607399,-0.00053252,-0.009383663,-0.015480153,-0.009985863,-0.000949373,0.000971934,-0.017052907,0.044542477,0.837266011,169
0.024597943,0.005672362,0.315997788,-0.170745166,-0.125693033,-0.001895008,-0.009078565,-0.015422369,-0.009852456,-0.001119431,0.000851095,-0.017061629,0.044476154,0.837272313,170
0.031103995,0.006777989,0.373436924,-0.076873536,-0.109264927,-0.003455909,-0.008725843,-0.015343166,-0.009714498,-0.001289472,0.000730169,-0.017070177,0.04440984,0.837278611,171
0.021645974,0.007800514,0.324931791,-0.006809293,-0.086080246,-0.005037184,-0.00833714,-0.01524174,-0.009572301,-0.001459425,0.000609163,-0.017078553,0.044343535,0.837284904,172
0.023023836,0.007071674,0.212974683,0.03242072,-0.059876916,-0.006484957,-0.007925698,-0.015117671,-0.009426213,-0.001629215,0.000488083,-0.017086756,0.044277238,0.837291193,173
-0.007530258,0.002508196,0.064897254,0.045331147,-0.033733927,-0.007703763,-0.007503214,-0.014970652,-0.009276592,-0.001798766,0.000366932,-0.017094787,0.04421095,0.837297478,174
0.012979804,0.000346749,-0.13662415,0.065082405,-0.008981653,-0.008427625,-0.007075342,-0.014799855,-0.009123832,-0.001968003,0.000245719,-0.017102647,0.044144671,0.837303759,175
-0.023630975,-0.005412757,-0.261786281,0.111915643,0.016342763,-0.008476854,-0.00664463,-0.014604195,-0.008968413,-0.002136851,0.00012445,-0.017110336,0.044078401,0.837310035,176
-0.038502203,-0.007143987,-0.338344205,0.173890024,0.042388594,-0.007786376,-0.006216808,-0.014382714,-0.008810812,-0.00230524,3.13E-06,-0.017117856,0.044012141,0.837316308,177
-0.015107118,-0.003159809,-0.339844531,0.261867907,0.066635832,-0.006358317,-0.005799593,-0.014134813,-0.008651491,-0.002473102,-0.000118223,-0.017125208,0.04394589,0.837322576,178
-0.035169402,-0.002719962,-0.230253761,0.360668533,0.085387212,-0.004355269,-0.005402351,-0.013860216,-0.008490899,-0.00264037,-0.000239611,-0.017132392,0.043879649,0.837328839,179
0.003552,-0.001564398,-0.0778276,0.445644223,0.096386433,-0.002113865,-0.005029172,-0.013559243,-0.008329485,-0.002806977,-0.000361023,-0.017139409,0.043813418,0.837335099,180
0.010054794,-0.004224967,0.126520902,0.519019229,0.098205528,1.35E-05,-0.004674939,-0.01323333,-0.008167693,-0.002972862,-0.000482449,-0.017146259,0.043747196,0.837341354,181
0.020629177,-0.003004074,0.270555566,0.567794346,0.0904156,0.001693958,-0.00432718,-0.012885276,-0.008005916,-0.003137964,-0.000603881,-0.017152945,0.043680985,0.837347605,182
0.021872737,0.001781984,0.333762344,0.561283857,0.074244125,0.002602655,-0.003966733,-0.012518075,-0.007844532,-0.00330222,-0.000725311,-0.017159466,0.043614784,0.837353851,183
0.034605683,0.004657917,0.336283332,0.480871416,0.051873934,0.002664673,-0.003569115,-0.012134492,-0.00768391,-0.003465572,-0.00084673,-0.017165824,0.043548593,0.837360094,184
0.028044344,0.002031226,0.271937116,0.332939534,0.026217137,0.002133259,-0.003121926,-0.011736949,-0.007524373,-0.003627963,-0.000968128,-0.017172019,0.043482413,0.837366332,185
0.000490466,0.000205664,0.130723767,0.137524817,0.00122825,0.00140889,-0.002619647,-0.011327955,-0.007366168,-0.003789343,-0.001089498,-0.017178053,0.043416244,0.837372565,186
0.002015024,-0.000453668,-0.056899727,-0.077594508,-0.019997052,0.000722526,-0.002057297,-0.010910257,-0.007209514,-0.003949655,-0.001210828,-0.017183925,0.043350085,0.837378795,187
-0.016589874,-0.001331153,-0.214456593,-0.281656722,-0.039346002,0.000307694,-0.001424296,-0.010486779,-0.007054639,-0.004108845,-0.001332111,-0.017189637,0.043283937,0.83738502,188
-0.007090649,-0.000504811,-0.324636527,-0.454397536,-0.059719463,0.000326544,-0.000708974,-0.010060522,-0.006901723,-0.004266854,-0.001453336,-0.017195191,0.043217801,0.837391241,189
-0.027410245,-0.0067111,-0.315682353,-0.567088361,-0.080883621,0.000717139,9.30E-05,-0.009633982,-0.006750884,-0.004423627,-0.001574495,-0.017200585,0.043151676,0.837397457,190
-0.02269642,-0.009484255,-0.267719083,-0.603000808,-0.098600467,0.001331643,0.000971594,-0.009208729,-0.006602197,-0.004579107,-0.001695579,-0.017205822,0.043085562,0.837403669,191
-0.021834636,-0.007643146,-0.184143216,-0.570942609,-0.106834285,0.002064603,0.001906712,-0.008786318,-0.00645572,-0.004733241,-0.001816579,-0.017210902,0.04301946,0.837409876,192
-0.021882762,-0.008131989,-0.00112141,-0.4995032,-0.102631072,0.002740795,0.002879067,-0.008368106,-0.006311487,-0.004885972,-0.001937489,-0.017215825,0.04295337,0.83741608,193
0.026494417,0.006006818,0.115248779,-0.407797819,-0.085920792,0.003231063,0.003868938,-0.007955356,-0.006169477,-0.005037248,-0.002058301,-0.017220593,0.042887292,0.837422279,194
0.022512467,0.00978629,0.231160269,-0.301540307,-0.061326488,0.003478756,0.004849315,-0.007549157,-0.006029615,-0.005187017,-0.002179007,-0.017225206,0.042821226,0.837428473,195
0.005288531,0.007069855,0.278098034,-0.205578125,-0.035470832,0.003519168,0.005790264,-0.007150403,-0.005891836,-0.005335225,-0.002299602,-0.017229664,0.042755172,0.837434663,196
0.009430735,0.002428871,0.260616405,-0.140087922,-0.008870589,0.003341299,0.006662632,-0.006759376,-0.005756173,-0.005481816,-0.002420076,-0.017233968,0.04268913,0.837440849,197
0.003624229,-0.00208661,0.174580441,-0.093063211,0.018784648,0.003051056,0.007442953,-0.006375368,-0.005623006,-0.00562672,-0.002540423,-0.01723812,0.042623101,0.83744703,198
-0.005574598,-0.003357328,0.041355752,-0.050510901,0.045247925,0.002875325,0.008115911,-0.005996864,-0.005492887,-0.005769872,-0.002660638,-0.017242118,0.042557085,0.837453207,199
0.002424763,0.002605103,-0.116849196,-0.017196361,0.071439316,0.002876188,0.008675911,-0.005621916,-0.005366383,-0.005911209,-0.002780712,-0.017245965,0.042491082,0.837459379,200
-0.010482965,0.002983552,-0.205322129,0.010465912,0.098953942,0.003083295,0.009121436,-0.005248689,-0.005244026,-0.006050668,-0.002900639,-0.017249661,0.042425091,0.837465547,201
-0.008929642,-0.002928301,-0.219120902,0.055947804,0.125737288,0.003474037,0.009452277,-0.004875305,-0.00512628,-0.006188183,-0.003020412,-0.017253205,0.042359114,0.83747171,202
0.006484481,0.001227331,-0.223529237,0.143751111,0.146874872,0.003984011,0.009670106,-0.004499765,-0.005013619,-0.006323689,-0.003140023,-0.017256599,0.04229315,0.837477869,203
-0.015362919,0.004866036,-0.163061674,0.270528635,0.158000167,0.004537332,0.009784254,-0.004120091,-0.004906537,-0.006457117,-0.003259467,-0.017259844,0.0422272,0.837484024,204
-0.000862311,0.003003925,-0.057860708,0.400022842,0.156979452,0.005026926,0.009807738,-0.003733702,-0.004805522,-0.006588402,-0.003378735,-0.017262939,0.042161264,0.837490174,205
0.019329508,-0.000782195,0.056686122,0.509599647,0.144068113,0.005282694,0.009754601,-0.003337969,-0.004710996,-0.00671748,-0.003497821,-0.017265885,0.042095341,0.83749632,206
-0.003677354,-0.004978954,0.180182705,0.573690872,0.11977032,0.005131447,0.009632537,-0.00293048,-0.004623306,-0.00684428,-0.003616717,-0.017268682,0.042029432,0.837502461,207
-0.004851379,0.000335712,0.23239711,0.567637659,0.084219194,0.004370972,0.009446151,-0.002509306,-0.004542767,-0.006968735,-0.003735416,-0.017271332,0.041963538,0.837508597,208
0.027440931,0.012216052,0.20271709,0.498489894,0.039322756,0.002958198,0.009203825,-0.00207291,-0.004469705,-0.007090773,-0.003853911,-0.017273834,0.041897658,0.837514729,209
0.000365549,0.005477547,0.179885298,0.36188426,-0.010431621,0.001036392,0.008913082,-0.00162,-0.004404444,-0.007210328,-0.003972195,-0.017276189,0.041831792,0.837520857,210
-0.000991736,-0.004585348,0.094792803,0.159658977,-0.060458312,-0.00109712,0.008581115,-0.001150075,-0.00434723,-0.007327336,-0.004090261,-0.017278398,0.041765941,0.83752698,211
0.004095805,-0.009718174,-0.001201491,-0.05793516,-0.106654986,-0.003140207,0.008212849,-0.000663289,-0.004298253,-0.007441733,-0.004208103,-0.01728046,0.041700105,0.837533098,212
0.000333879,-0.001433805,-0.144584759,-0.238082134,-0.145727802,-0.004912819,0.007813102,-0.000159952,-0.004257654,-0.007553462,-0.004325713,-0.017282377,0.041634284,0.837539212,213
-0.018573254,0.002038924,-0.206330307,-0.380535878,-0.178465605,-0.006380981,0.007389425,0.000359124,-0.004225545,-0.007662469,-0.004443085,-0.017284149,0.041568478,0.837545321,214
0.005888807,0.011352905,-0.248911508,-0.479941481,-0.205880886,-0.007586924,0.006948783,0.000892842,-0.00420195,-0.007768715,-0.00456021,-0.017285776,0.041502687,0.837551426,215
0.005208434,0.006632576,-0.19891938,-0.514239827,-0.227059969,-0.00853101,0.006497942,0.001440162,-0.004186861,-0.007872166,-0.004677081,-0.017287258,0.041436912,0.837557526,216
0.000612862,-0.00435706,-0.115648632,-0.467092878,-0.239130073,-0.009127525,0.00604338,0.002000494,-0.004180263,-0.007972793,-0.00479369,-0.017288597,0.041371152,0.837563622,217
-0.020210196,-0.008894235,-0.020615726,-0.347710115,-0.238973292,-0.009189741,0.005597207,0.002573456,-0.004182091,-0.008070567,-0.004910028,-0.017289793,0.041305409,0.837569713,218
0.012072992,-0.000324235,0.026162927,-0.201286942,-0.224581827,-0.008519074,0.005176381,0.003158803,-0.004192107,-0.008165464,-0.005026089,-0.017290846,0.041239681,0.837575799,219
0.003034942,0.001968503,0.097095234,-0.072139363,-0.196505222,-0.006856898,0.004791479,0.003756483,-0.004209925,-0.008257462,-0.005141864,-0.017291757,0.041173969,0.837581881,220
0.014241448,0.001168199,0.11872615,0.008762283,-0.156018335,-0.0042494,0.004438233,0.004366732,-0.004235127,-0.008346542,-0.005257347,-0.017292526,0.041108274,0.837587958,221
0.00982765,-0.006001817,0.143415797,0.048713618,-0.102149297,-0.001166669,0.004099598,0.004990111,-0.004267237,-0.008432696,-0.005372531,-0.017293153,0.041042595,0.837594031,222
-0.011354259,-0.002538878,0.104547706,0.066374281,-0.035259213,0.001876287,0.003752872,0.005626857,-0.004305712,-0.008515923,-0.005487409,-0.01729364,0.040976933,0.837600098,223
0.009827793,0.003825552,0.008195065,0.034787836,0.041416653,0.004620071,0.003375486,0.006276252,-0.004349971,-0.008596225,-0.005601974,-0.017293986,0.040911287,0.837606162,224
-0.019570921,-0.003708305,-0.007316892,-0.028840768,0.120331698,0.006842546,0.002951298,0.006936911,-0.004399427,-0.00867361,-0.005716218,-0.017294192,0.040845659,0.83761222,225
0.001655006,0.003934797,-0.089877332,-0.06873151,0.191627714,0.008244039,0.002468095,0.00760683,-0.004453485,-0.008748083,-0.005830134,-0.017294258,0.040780047,0.837618274,226
-0.009168159,-0.002071223,-0.08352507,-0.075198377,0.247497147,0.008497562,0.001914967,0.008283506,-0.004511575,-0.008819655,-0.005943714,-0.017294186,0.040714453,0.837624324,227
0.005081164,-0.00555712,-0.093171287,-0.034793194,0.2862348,0.007491415,0.001283022,0.008964348,-0.004573134,-0.008888334,-0.00605695,-0.017293975,0.040648876,0.837630368,228
-0.010696501,-0.007910754,-0.044212768,0.064177625,0.307725064,0.005545805,0.00056013,0.009646912,-0.00463765,-0.008954128,-0.006169834,-0.017293626,0.040583317,0.837636408,229
0.005479931,-0.000448348,-0.021404667,0.195734718,0.312594775,0.003122473,-0.000270926,0.010329018,-0.004704649,-0.009017048,-0.006282357,-0.01729314,0.040517776,0.837642443,230
0.00069787,0.001874896,0.038656483,0.321388716,0.300310854,0.000727632,-0.001228077,0.011008692,-0.004773662,-0.009077102,-0.006394512,-0.017292517,0.040452253,0.837648474,231
-0.006577476,0.002090531,0.093377675,0.407796994,0.268758565,-0.001070105,-0.002325144,0.011684246,-0.004844181,-0.009134304,-0.00650629,-0.017291758,0.040386748,0.8376545,232
0.006558768,0.005471126,0.113165859,0.43523576,0.218774935,-0.001962255,-0.003567213,0.012354151,-0.004915703,-0.009188664,-0.006617681,-0.017290863,0.040321261,0.837660521,233
0.010557024,0.008321391,0.114198742,0.405745577,0.154287706,-0.001861099,-0.004942322,0.013017092,-0.004987738,-0.009240193,-0.006728677,-0.017289832,0.040255793,0.837666537,234
0.001710016,0.006351634,0.107519713,0.312999636,0.080698339,-0.000923848,-0.006413772,0.013672026,-0.005059798,-0.0092889,-0.00683927,-0.017288668,0.040190343,0.837672549,235
0.00324453,0.004282454,0.060269327,0.160994014,0.001211757,0.000512925,-0.007933904,0.014318446,-0.005131401,-0.009334798,-0.006949449,-0.017287369,0.040124912,0.837678556,236
0.003196499,7.31E-05,-0.002994362,-0.015420067,-0.08321567,0.002035727,-0.009451021,0.014956877,-0.005202115,-0.009377895,-0.007059207,-0.017285936,0.0400595,0.837684558,237
-0.013294875,-0.005572747,-0.052159856,-0.169809604,-0.168583439,0.003202804,-0.010912438,0.015588126,-0.005271533,-0.009418196,-0.007168534,-0.017284371,0.039994107,0.837690556,238
0.005851679,-0.003193859,-0.11757728,-0.286636,-0.24722942,0.003570672,-0.012268861,0.016212879,-0.005339295,-0.009455702,-0.007277421,-0.017282674,0.039928734,0.837696549,239
-0.005169604,0.00043711,-0.140642658,-0.362805082,-0.310021886,0.002847096,-0.013480127,0.016831541,-0.00540519,-0.00949041,-0.007385861,-0.017280845,0.03986338,0.837702537,240
-0.004516022,0.000765302,-0.126119179,-0.388504903,-0.349535739,0.001243909,-0.01452014,0.017444373,-0.005469121,-0.009522317,-0.007493843,-0.017278885,0.039798046,0.83770852,241
0.002918156,-0.000692233,-0.10274567,-0.343170574,-0.36278987,-0.000693337,-0.015364471,0.018051397,-0.005531054,-0.009551419,-0.00760136,-0.017276795,0.039732731,0.837714498,242
-0.003944304,-0.001745411,-0.057568815,-0.231701096,-0.351496465,-0.002441593,-0.015991144,0.018652603,-0.005590995,-0.009577712,-0.007708403,-0.017274575,0.039667437,0.837720472,243
0.001057174,0.003620673,-0.012851773,-0.093949728,-0.318960937,-0.003772994,-0.016382039,0.019248382,-0.005648977,-0.009601194,-0.007814965,-0.017272225,0.039602162,0.837726441,244
0.013857982,0.007447284,0.0395973,0.028565881,-0.268982231,-0.004555639,-0.016521491,0.019839286,-0.005705039,-0.009621864,-0.007921036,-0.017269746,0.039536908,0.837732405,245
-0.014057837,-0.000245022,0.109897939,0.11212826,-0.206501052,-0.00476277,-0.016402398,0.020425566,-0.005759251,-0.009639726,-0.008026609,-0.01726714,0.039471675,0.837738364,246
-0.005031389,-0.002696182,0.115788273,0.157367413,-0.134168061,-0.004525989,-0.016029156,0.021006846,-0.005811668,-0.009654787,-0.008131676,-0.017264405,0.039406462,0.837744319,247
0.025875348,0.004098738,0.054295174,0.175344911,-0.050778957,-0.004067759,-0.015414205,0.021582352,-0.005862311,-0.009667058,-0.008236229,-0.017261544,0.03934127,0.837750269,248
-0.016882438,-0.000986592,0.042341525,0.151816168,0.042825173,-0.003533465,-0.014576424,0.022150315,-0.005911204,-0.009676555,-0.008340259,-0.017258555,0.039276099,0.837756213,249
0.013957647,0.000619983,-0.015402605,0.079427798,0.139619295,-0.003023231,-0.013539636,0.022708552,-0.005958407,-0.009683299,-0.00844376,-0.01725544,0.039210949,0.837762153,250
-0.008520857,-0.000456529,-0.037551684,-0.014048919,0.228741163,-0.00251401,-0.012327864,0.023255019,-0.006003987,-0.009687315,-0.008546724,-0.0172522,0.03914582,0.837768089,251
0.005921111,0.00168254,-0.064072534,-0.07024325,0.299602276,-0.001929442,-0.010968478,0.023787628,-0.006047973,-0.009688632,-0.008649143,-0.017248834,0.039080713,0.837774019,252
-0.005418721,0.001291529,-0.074896032,-0.068570049,0.348192649,-0.001439595,-0.009485699,0.024304366,-0.006090389,-0.009687278,-0.00875101,-0.017245343,0.039015627,0.837779945,253
-0.002602861,-0.0018673,-0.060975028,-0.024915486,0.377829095,-0.001202055,-0.007897863,0.024803657,-0.006131261,-0.009683283,-0.008852317,-0.017241727,0.038950563,0.837785865,254
-0.008191455,4.52E-05,-0.043021583,0.046142931,0.387494629,-0.001168988,-0.006224237,0.025284542,-0.006170626,-0.009676676,-0.008953059,-0.017237988,0.038885521,0.837791781,255
