Date,Time (GMT),Wind Speed (m/s),Wind Dir (deg),Wind Gust (m/s),Air Temp (°C),Baro (mb),Water Level(m)
2022/1/18,20:00,1.7,359,2.1,23.9,1015.5,-0.056
2022/1/18,21:00,3,8,3.4,24.1,1015.4,-0.018
2022/1/18,22:00,4,0,4.8,24.4,1014.7,-0.046
2022/1/18,23:00,2.1,18,3.2,24.7,1013.4,0.359
2022/1/19,0:00,3.9,29,4.9,25.3,1012.7,0.482
2022/1/19,1:00,1.2,48,2.6,25.4,1012.2,0.7
2022/1/19,2:00,2.7,358,3.3,25.6,1012,0.752
2022/1/19,3:00,3.2,344,4.2,25.1,1012.1,0.932
2022/1/19,4:00,3.2,335,4.1,25,1012.6,0.872
2022/1/19,5:00,2.1,19,3.9,24.7,1013.1,0.739
2022/1/19,6:00,3.6,335,4.3,23.8,1013.9,0.593
2022/1/19,7:00,3.4,330,4,23.7,1015,0.499
2022/1/19,8:00,3.9,327,4.4,23.1,1015.3,0.344
2022/1/19,9:00,2.9,298,3.2,22.6,1015.3,0.315
2022/1/19,10:00,1.6,315,2.1,22.2,1014.8,0.355
2022/1/19,11:00,1.7,182,2,20.6,1014.5,0.216
2022/1/19,12:00,1.2,192,1.5,20,1014.3,0.402
2022/1/19,13:00,0.4,157,1.1,19.8,1014.1,0.373
2022/1/19,14:00,1.1,151,1.3,19,1013.9,0.39
2022/1/19,15:00,0.9,180,1.2,19.4,1014.3,0.381
2022/1/19,16:00,1.5,152,2.1,18.4,1014.6,0.383
2022/1/19,17:00,2.2,171,3.1,18.4,1015.1,0.385
2022/1/19,18:00,0.1,286,0.5,20.7,1015.7,0.151
2022/1/19,19:00,0.1,67,0.3,24.2,1015.8,0.051
2022/1/19,20:00,1.7,82,2.3,23.8,1016.1,-0.071
2022/1/19,21:00,4.3,331,5.9,24.3,1015.5,-0.145
2022/1/19,22:00,6,64,8.5,25.1,1014.8,0.037
2022/1/19,23:00,6.2,63,8.7,25.2,1013.5,0.171
2022/1/20,0:00,4.6,52,6.9,25.8,1012.7,0.406
2022/1/20,1:00,5.3,70,7.6,25.6,1012.4,0.529
2022/1/20,2:00,3.3,5,4.6,26.2,1012.3,0.733
2022/1/20,3:00,3.9,49,6.4,25.2,1012.7,0.849
2022/1/20,4:00,3.2,28,6.9,24.4,1013.3,0.791
2022/1/20,5:00,2.1,45,3.1,24,1014,0.799
2022/1/20,6:00,3.8,314,4.5,23.4,1015,0.652
2022/1/20,7:00,2.1,178,2.7,23.1,1015.4,0.545
2022/1/20,8:00,0.5,171,0.8,22.5,1015.6,0.395
2022/1/20,9:00,1,200,1.2,22,1015.6,0.267
2022/1/20,10:00,0.6,152,1,21.4,1015.4,0.266
2022/1/20,11:00,0.9,132,1.8,20.7,1015.2,0.234
2022/1/20,12:00,1.2,183,1.5,20.2,1014.8,0.316
2022/1/20,13:00,1.3,186,2,19.4,1015,0.409
2022/1/20,14:00,1.2,158,1.5,19.9,1014.9,0.446
2022/1/20,15:00,1.3,197,1.6,19.3,1015.2,0.386
2022/1/20,16:00,1.6,179,1.9,19.7,1015.4,0.413
2022/1/20,17:00,2,179,2.3,18.7,1015.8,0.289
2022/1/20,18:00,1.3,168,1.4,20.6,1016.4,0.195
2022/1/20,19:00,0.3,23,0.8,23.6,1016.9,0.069
2022/1/20,20:00,2.1,19,2.6,23.6,1017,0.035
2022/1/20,21:00,3.3,348,4.4,23.9,1016.8,-0.007
2022/1/20,22:00,3.9,12,4.6,24.6,1016,-0.029
2022/1/20,23:00,4.2,4,4.9,24.9,1015.3,0.1
2022/1/21,0:00,1.5,25,3.3,25.3,1014.5,0.201
2022/1/21,1:00,3,337,3.8,25.1,1014.4,0.445
2022/1/21,2:00,4.2,322,5,24.9,1014.3,0.628
2022/1/21,3:00,3.1,331,3.8,24.8,1014.5,0.725
2022/1/21,4:00,3.2,340,3.8,24.5,1015.2,0.819
2022/1/21,5:00,1.8,324,2.2,24.3,1015.9,0.811
2022/1/21,6:00,1.8,296,2.3,24,1016.8,0.695
2022/1/21,7:00,1.3,293,1.6,23.6,1017.3,0.537
2022/1/21,8:00,1.3,284,2.2,23,1017.5,0.446
2022/1/21,9:00,0.3,231,0.5,22.5,1017.2,0.325
2022/1/21,10:00,0.1,248,1,21.8,1017.1,0.232
2022/1/21,11:00,0.8,176,0.9,21,1016.9,0.229
2022/1/21,12:00,0.7,157,1.1,20.3,1016.4,0.344
2022/1/21,13:00,0.9,175,1.4,19.9,1016.1,0.304
2022/1/21,14:00,0.5,200,1,19.7,1015.7,0.337
2022/1/21,15:00,2.4,328,3.1,21.9,1015.9,0.411
2022/1/21,16:00,3.6,10,5.1,22.9,1016.4,0.437
2022/1/21,17:00,3.4,349,4.7,23.1,1017.1,0.34
2022/1/21,18:00,4.2,337,5,23.4,1017.7,0.333
2022/1/21,19:00,2.6,14,3.3,23.3,1018.1,0.25
2022/1/21,20:00,4.3,1,5.2,24,1018.6,0.129
2022/1/21,21:00,5,46,6.1,24.2,1018.7,0.018
2022/1/21,22:00,4.8,24,7,24.2,1018.3,-0.001
2022/1/21,23:00,4.6,26,5.8,24,1017.1,0.033
2022/1/22,0:00,4.8,50,6.3,24.5,1016.1,0.169
2022/1/22,1:00,6.8,40,7.8,24,1016,0.315
2022/1/22,2:00,6.4,54,8.2,24.3,1015.9,0.526
2022/1/22,3:00,6.7,47,7.8,24,1016.2,0.618
2022/1/22,4:00,5.5,48,7.3,23.9,1016.8,0.717
2022/1/22,5:00,5.6,42,6.5,23.6,1017.3,0.767
2022/1/22,6:00,6.1,66,8.1,23.7,1017.7,0.702
2022/1/22,7:00,5,53,6.1,23.7,1017.8,0.579
2022/1/22,8:00,3.3,63,4.6,23.9,1018,0.442
2022/1/22,9:00,4.7,50,5.6,24.1,1018,0.348
2022/1/22,10:00,3.5,54,4.3,23.9,1017.4,0.244
2022/1/22,11:00,4.5,29,5.5,24.2,1017,0.214
2022/1/22,12:00,5.3,31,7.1,24,1016.4,0.191
2022/1/22,13:00,6,38,7.7,23.6,1016.4,0.278
2022/1/22,14:00,6.1,44,7,23.3,1016.3,0.322
2022/1/22,15:00,4.1,44,5.1,23.3,1016.2,0.421
2022/1/22,16:00,3.9,33,4.6,23.2,1016.5,0.398
2022/1/22,17:00,4.3,20,7.4,23.2,1017.5,0.435
2022/1/22,18:00,2.8,80,5.1,23.3,1017.9,0.338
2022/1/22,19:00,4.3,21,6.4,23.5,1018.4,0.258
2022/1/22,20:00,6.3,21,9.4,23.8,1018.5,0.19
2022/1/22,21:00,6.7,23,9.3,23.8,1018.1,0.09
2022/1/22,22:00,7.1,20,9.9,23.7,1017.5,0.034
2022/1/22,23:00,6.7,20,9.1,23.7,1016.6,0.054
2022/1/23,0:00,6.6,18,8.7,23.9,1015.7,0.151
2022/1/23,1:00,6.6,22,8.1,23.7,1015.5,0.242
2022/1/23,2:00,5.2,20,7.1,23.8,1015.7,0.406
2022/1/23,3:00,6,16,8.5,23.8,1016.2,0.551
2022/1/23,4:00,4.6,2,9.5,23.6,1016.6,0.643
2022/1/23,5:00,6.4,59,8.5,23.4,1017,0.643
2022/1/23,6:00,4.8,28,6.4,23.6,1018.2,0.646
2022/1/23,7:00,4.9,43,6.7,23.8,1018.7,0.534
2022/1/23,8:00,4.9,53,5.8,23.6,1018.7,0.505
2022/1/23,9:00,5,22,6.2,23.5,1018.7,0.311
2022/1/23,10:00,4.8,39,5.7,23.4,1018.8,0.294
2022/1/23,11:00,5.4,38,6.6,23.4,1018.6,0.236
2022/1/23,12:00,4.5,33,5.9,23.3,1018.2,0.193
2022/1/23,13:00,5.3,42,6.6,23.3,1017.7,0.172
2022/1/23,14:00,5.6,53,7.2,23.1,1017.7,0.278
2022/1/23,15:00,3.1,14,3.7,23,1017.9,0.212
2022/1/23,16:00,4.6,24,7,23.2,1018.3,0.386
2022/1/23,17:00,4,43,5.4,23.2,1019.1,0.453
2022/1/23,18:00,5.5,70,6.9,23.2,1019.6,0.379
2022/1/23,19:00,4.1,52,5.9,23.5,1020,0.363
2022/1/23,20:00,7.3,72,9,24.1,1019.8,0.309
2022/1/23,21:00,7.4,67,9.3,24.3,1019,0.219
2022/1/23,22:00,6.3,60,8.6,24.4,1018.2,0.074
2022/1/23,23:00,6.4,57,8.9,24.4,1017.4,0.097
2022/1/24,0:00,8.1,54,10.4,24.2,1016.9,0.125
2022/1/24,1:00,8,53,10.9,24.1,1016.8,0.089
2022/1/24,2:00,6.2,59,9.6,24.1,1016.9,0.278
2022/1/24,3:00,7.1,58,9,23.8,1017.3,0.405
2022/1/24,4:00,6.8,54,8.9,23.9,1017.8,0.543
2022/1/24,5:00,6.8,63,9,23.6,1018.3,0.618
2022/1/24,6:00,5.5,67,7.1,23.2,1018.9,0.607
2022/1/24,7:00,5.7,61,8.7,23.3,1019.2,0.585
2022/1/24,8:00,4.6,68,6,22.9,1019.4,0.531
2022/1/24,9:00,5.2,46,6.7,23.1,1019.3,0.4
2022/1/24,10:00,3.8,66,4.9,22.9,1019.1,0.287
2022/1/24,11:00,5.3,60,7.6,23.2,1018.5,0.227
2022/1/24,12:00,4.9,69,6,22.9,1018,0.204
2022/1/24,13:00,3.8,55,5.7,22.6,1017.7,0.203
2022/1/24,14:00,5.1,50,5.8,22.5,1017.7,0.181
2022/1/24,15:00,5.3,47,6.4,22.7,1017.9,0.238
2022/1/24,16:00,5.1,65,6.7,22.7,1018.3,0.251
2022/1/24,17:00,5,68,5.9,22.1,1018.9,0.29
2022/1/24,18:00,3.4,48,5.6,22.1,1019.3,0.353
2022/1/24,19:00,4,20,5.8,22.7,1019.6,0.353
2022/1/24,20:00,5.7,50,8,23.5,1019.8,0.334
2022/1/24,21:00,7.1,53,8.6,23.6,1019.5,0.264
2022/1/24,22:00,7.6,46,9,23.9,1018.5,0.221
2022/1/24,23:00,7.6,50,9.4,23.8,1017.6,0.201
2022/1/25,0:00,7.2,38,8.6,24,1017,0.198
2022/1/25,1:00,9.2,46,10.6,23.6,1016.5,0.265
2022/1/25,2:00,7.9,36,10.2,22.8,1016.4,0.325
2022/1/25,3:00,8.3,41,9.8,23.2,1016.4,0.422
2022/1/25,4:00,8,54,9.8,23.1,1016.7,0.495
2022/1/25,5:00,7.3,64,9.5,23,1017.8,0.572
2022/1/25,6:00,4.2,59,5.8,22.8,1018.7,0.565
2022/1/25,7:00,3.1,54,4.1,22.7,1019.3,0.53
2022/1/25,8:00,3,28,3.8,22.7,1019.6,0.466
2022/1/25,9:00,3.4,3,4.5,22.8,1019.4,0.418
2022/1/25,10:00,3.8,66,4.7,22.7,1019,0.336
2022/1/25,11:00,4.4,66,5.7,22.8,1018.6,0.216
2022/1/25,12:00,4.4,56,6.3,22.8,1018.7,0.158
2022/1/25,13:00,3.9,49,5.8,22.8,1018.4,0.106
2022/1/25,14:00,4.3,64,6.4,22.9,1018.2,0.129
2022/1/25,15:00,4.1,56,5.9,23,1018.2,0.147
2022/1/25,16:00,5.2,66,6.2,21.9,1018.2,0.199
2022/1/25,17:00,6,64,7.7,21.4,1018.5,0.254
2022/1/25,18:00,6.3,46,7.4,22.3,1018.6,0.301
2022/1/25,19:00,7.9,45,9.8,21.5,1018.8,0.366
2022/1/25,20:00,6.2,44,7.6,23.2,1019,0.391
2022/1/25,21:00,6.6,45,8.3,23.8,1018.5,0.398
2022/1/25,22:00,7.3,50,9.7,24.3,1017.1,0.393
2022/1/25,23:00,9,40,10.7,23.8,1016.3,0.322
2022/1/26,0:00,7.2,37,9.2,23.9,1014.9,0.334
2022/1/26,1:00,5.3,67,7.6,25.6,1014,0.36
2022/1/26,2:00,6.5,29,8.4,24.3,1014.6,0.383
2022/1/26,3:00,6.9,56,10,23.9,1015.4,0.38
2022/1/26,4:00,6.1,42,7.3,23.6,1016.5,0.432
2022/1/26,5:00,5.3,68,7.1,23.5,1017.2,0.505
2022/1/26,6:00,4.5,76,7,23.4,1017.7,0.514
2022/1/26,7:00,2.5,25,3.6,22.9,1018.3,0.489
2022/1/26,8:00,2.8,45,4.3,22.9,1018.4,0.495
2022/1/26,9:00,4.7,66,6,22.8,1018.4,0.458
2022/1/26,10:00,4.2,76,6.2,22.9,1017.9,0.335
2022/1/26,11:00,5,68,7,23,1017.7,0.263
2022/1/26,12:00,1.8,114,3.8,22.3,1017.4,0.205
2022/1/26,13:00,2.1,105,3.2,22.2,1016.8,0.114
2022/1/26,14:00,3.9,77,5.3,22.9,1016.7,0.077
2022/1/26,15:00,4.7,65,6.2,22.5,1016.6,0.091
2022/1/26,16:00,3.6,59,4.7,22,1016.6,0.111
2022/1/26,17:00,4.2,19,7.2,22.8,1016.7,0.185
2022/1/26,18:00,2,74,3.5,21.6,1017.1,0.232
2022/1/26,19:00,5.8,68,7.8,23.2,1017.9,0.29
2022/1/26,20:00,4.6,78,6.5,24.4,1018.4,0.434
2022/1/26,21:00,8.6,72,10.9,24.3,1018.1,0.493
2022/1/26,22:00,9.1,72,10.6,24.2,1017.1,0.508
2022/1/26,23:00,8.9,67,11.2,24.2,1016.2,0.508
2022/1/27,0:00,9,75,11.5,24.1,1015.1,0.502
2022/1/27,1:00,5.7,63,11.5,24.2,1014.9,0.471
2022/1/27,2:00,8.3,76,10,24.5,1014.8,0.507
2022/1/27,3:00,6.3,69,7.9,24.3,1015.3,0.495
2022/1/27,4:00,4.4,67,5.8,23.8,1015.5,0.446
2022/1/27,5:00,2.9,96,4.4,23,1016.1,0.454
2022/1/27,6:00,1.3,99,3.2,22.3,1017.2,0.427
2022/1/27,7:00,4.5,79,6.4,23.2,1017.8,0.484
2022/1/27,8:00,5.6,70,7.3,23,1018,0.44
2022/1/27,9:00,3,8,3.5,22.7,1018,0.424
2022/1/27,10:00,0.3,108,2.2,20.1,1018,0.376
2022/1/27,11:00,2.2,343,2.4,21.9,1017.6,0.303
2022/1/27,12:00,3.8,7,6.6,22.7,1017.3,0.249
2022/1/27,13:00,0.9,145,1.1,19.3,1017,0.143
2022/1/27,14:00,1.4,105,2.4,19,1016.7,0.071
2022/1/27,15:00,2,165,2.4,18,1016.8,0.049
2022/1/27,16:00,1,200,1.4,17.4,1017.3,0.084
2022/1/27,17:00,1.2,155,1.6,17.4,1017.7,0.083
2022/1/27,18:00,1.3,200,1.6,18.6,1018.4,0.151
2022/1/27,19:00,0,346,0.4,22.8,1018.7,0.299
2022/1/27,20:00,2.2,4,2.5,22.5,1019.5,0.405
2022/1/27,21:00,2.2,9,3.5,23.6,1019.3,0.461
2022/1/27,22:00,2.7,91,4.3,25.2,1018.3,0.57
2022/1/27,23:00,6.9,73,9.5,24.8,1017.1,0.646
2022/1/28,0:00,5.9,67,8.2,25,1016.3,0.626
2022/1/28,1:00,4.9,64,9,24.7,1016,0.657
2022/1/28,2:00,7.4,71,9.2,24.6,1016.2,0.615
2022/1/28,3:00,4.9,70,8.1,24.5,1016.5,0.516
2022/1/28,4:00,4.7,72,6.2,24,1016.7,0.459
2022/1/28,5:00,3,301,4.6,23.5,1017.2,0.401
2022/1/28,6:00,4.6,315,5.3,22.9,1018.1,0.415
2022/1/28,7:00,4.7,322,5.5,22.8,1018.6,0.419
2022/1/28,8:00,2.5,351,2.9,22,1019.3,0.368
2022/1/28,9:00,1,192,1.6,21.2,1019.4,0.398
2022/1/28,10:00,0.9,197,1.3,19.9,1019.5,0.37
2022/1/28,11:00,1.5,176,1.7,19.2,1019.7,0.345
2022/1/28,12:00,1.5,180,1.8,19.1,1019.4,0.297
2022/1/28,13:00,1.4,180,1.7,18.4,1018.7,0.233
2022/1/28,14:00,1.2,203,1.6,18.5,1018.9,0.134
2022/1/28,15:00,0.6,209,1.2,18.2,1018.9,0.084
2022/1/28,16:00,0.8,170,0.9,18,1019.4,0.014
2022/1/28,17:00,1.1,184,1.5,17.7,1020.1,-0.02
2022/1/28,18:00,0.8,221,1.6,18.6,1020.3,0.074
2022/1/28,19:00,0.9,183,1.6,21.2,1020.7,0.144
2022/1/28,20:00,1.7,323,1.8,22.9,1021,0.285
2022/1/28,21:00,4,40,4.4,23.4,1020.8,0.402
2022/1/28,22:00,4.4,47,5.6,23.9,1020,0.56
2022/1/28,23:00,3.4,56,4.8,25,1018.4,0.662
2022/1/29,0:00,5.4,56,7.3,24.5,1017.1,0.683
2022/1/29,1:00,3.8,357,4.5,25.4,1015.9,0.708
2022/1/29,2:00,3.6,26,4.3,25.3,1015.5,0.688
2022/1/29,3:00,3.6,14,5.4,25.3,1015.8,0.625
2022/1/29,4:00,5,12,7.2,24.7,1016.9,0.541
2022/1/29,5:00,4.8,330,5.5,24.2,1016.9,0.481
2022/1/29,6:00,4.4,328,5.4,23.6,1017.6,0.401
2022/1/29,7:00,1.9,264,2.7,23.3,1017.4,0.359
2022/1/29,8:00,3.8,66,5.4,23.6,1019.5,0.353
2022/1/29,9:00,3.2,66,4,22.6,1019.5,0.356
2022/1/29,10:00,3,82,4.4,22.4,1019.1,0.372
2022/1/29,11:00,6.4,73,9.1,23.3,1018.9,0.404
2022/1/29,12:00,2.1,90,4,22.3,1018.8,0.379
2022/1/29,13:00,5.4,35,6.5,22.9,1018.6,0.321
2022/1/29,14:00,5.8,66,7.5,23.1,1018.5,0.207
2022/1/29,15:00,4.1,62,5.5,23,1018.6,0.11
2022/1/29,16:00,4.7,46,5.6,23,1018.9,0.003
2022/1/29,17:00,5.5,55,7.6,23.1,1019.3,-0.024
2022/1/29,18:00,6.6,40,7.9,23,1019.7,-0.042
2022/1/29,19:00,2.2,110,3.1,23.4,1019.9,0.027
2022/1/29,20:00,5.1,67,6.6,24.4,1020.2,0.145
2022/1/29,21:00,6,67,7.8,25,1019.8,0.272
2022/1/29,22:00,5.7,46,7.1,25.3,1018.1,0.434
2022/1/29,23:00,7.9,75,9.9,25.6,1017.2,0.639
2022/1/30,0:00,7.7,65,10.1,24.7,1016.3,0.716
2022/1/30,1:00,4.5,68,8.7,25,1016,0.794
2022/1/30,2:00,5.9,43,7.6,24.4,1016,0.843
2022/1/30,3:00,2.9,47,6.7,24.7,1016.3,0.734
2022/1/30,4:00,1.9,6,4.8,24.4,1016.9,0.61
2022/1/30,5:00,3.5,300,4.6,23.2,1017.7,0.526
2022/1/30,6:00,2,93,4.1,22.3,1018.6,0.424
2022/1/30,7:00,0.9,135,2,21.4,1019.4,0.325
2022/1/30,8:00,1.8,118,3.6,22.3,1019.8,0.34
2022/1/30,9:00,4.3,58,7.6,23,1019.7,0.315
2022/1/30,10:00,4.1,47,5.3,22.7,1019.5,0.376
2022/1/30,11:00,5.8,52,7.3,22.5,1019.2,0.388
2022/1/30,12:00,4,39,4.8,22.4,1018.7,0.398
2022/1/30,13:00,4.4,42,5.5,22.4,1018.3,0.326
2022/1/30,14:00,3.8,30,4.6,22.6,1017.8,0.283
2022/1/30,15:00,5.2,40,7,22.6,1017.5,0.173
2022/1/30,16:00,2.5,28,3.7,22.2,1017.6,0.031
2022/1/30,17:00,3.1,24,5.2,21.6,1017.9,-0.068
2022/1/30,18:00,3.7,20,5.1,22.3,1018.2,-0.122
2022/1/30,19:00,2.9,84,9,24.1,1018.3,-0.107
2022/1/30,20:00,2.6,51,7.3,24.6,1018.3,-0.05
2022/1/30,21:00,8.6,68,10,24.7,1017.7,0.072
2022/1/30,22:00,8.4,73,11.4,24.9,1016.2,0.298
2022/1/30,23:00,11.2,68,15.2,26.1,1014.4,0.534
2022/1/31,0:00,1.9,163,3.3,27.1,1013.7,0.691
2022/1/31,1:00,7,60,11.2,25,1013.4,0.821
2022/1/31,2:00,8.5,73,10.8,25,1013.8,0.891
2022/1/31,3:00,5.7,63,11.3,24.6,1013.9,0.88
2022/1/31,4:00,5,84,7.1,23.9,1014.3,0.787
2022/1/31,5:00,0.4,290,3.6,23.6,1015.3,0.651
2022/1/31,6:00,4.9,330,5.8,23,1015.8,0.536
2022/1/31,7:00,3.5,87,6.3,22.7,1016.9,0.372
2022/1/31,8:00,2.5,52,2.9,21.3,1017,0.278
2022/1/31,9:00,3.1,306,3.9,22.2,1017.2,0.34
2022/1/31,10:00,0.3,339,2.1,22.1,1016.9,0.302
2022/1/31,11:00,2.3,286,2.7,20.7,1016.6,0.381
2022/1/31,12:00,1.2,314,1.5,20.6,1016,0.442
2022/1/31,13:00,3.4,22,4.8,21.4,1015.2,0.404
2022/1/31,14:00,4.8,333,5.6,21.3,1015.1,0.383
2022/1/31,15:00,1.9,130,2.6,19.3,1015.3,0.305
2022/1/31,16:00,1.3,59,1.8,20.9,1015.7,0.176
2022/1/31,17:00,1.6,166,2.1,18.9,1016.2,0.022
2022/1/31,18:00,0.5,163,1.5,19.9,1017.1,-0.095
2022/1/31,19:00,0.6,319,0.8,22.4,1017.1,-0.122
2022/1/31,20:00,1.1,354,1.3,23.3,1017.3,-0.058
2022/1/31,21:00,3.3,4,4.1,23.1,1017.1,0.031
2022/1/31,22:00,2.8,68,4.8,24.5,1016.3,0.198
2022/1/31,23:00,5.9,60,7.6,24,1015.7,0.431
2022/2/1,0:00,6.4,66,8.2,24,1014.9,0.664
2022/2/1,1:00,5.1,62,7.5,23.9,1014.3,0.832
2022/2/1,2:00,3.7,338,5.4,25,1012.3,0.945
2022/2/1,3:00,5.6,343,6.1,24.7,1013,0.952
2022/2/1,4:00,9.1,69,10.7,23.6,1015.3,0.952
2022/2/1,5:00,6.2,76,7.9,23.5,1015.4,0.775
2022/2/1,6:00,4,347,5.3,23.1,1015.1,0.542
2022/2/1,7:00,7.1,32,8.8,23.2,1016.2,0.454
2022/2/1,8:00,1.8,89,3.5,22.9,1016.4,0.325
2022/2/1,9:00,2.9,50,5.1,23,1016.3,0.298
2022/2/1,10:00,6.1,43,7.3,23,1015.9,0.278
2022/2/1,11:00,4.1,55,5.8,23.1,1015.7,0.342
2022/2/1,12:00,2.3,6,3.3,22.3,1014.9,0.414
2022/2/1,13:00,0.8,69,1,21.6,1014.8,0.437
2022/2/1,14:00,2,33,2.7,22.3,1014.9,0.44
2022/2/1,15:00,2.7,74,5.8,22,1015.1,0.408
2022/2/1,16:00,3.7,11,4.2,22.8,1015.7,0.289
2022/2/1,17:00,3.4,25,4.9,22.3,1016.2,0.19
2022/2/1,18:00,2.3,7,3.2,22.4,1016.7,0.085
2022/2/1,19:00,4,21,5.5,23.2,1017,-0.074
2022/2/1,20:00,5.5,55,7,23.7,1017.4,-0.113
2022/2/1,21:00,4.5,60,7.2,24.2,1017.1,-0.098
2022/2/1,22:00,6.1,51,7.2,24,1016.3,0.069
2022/2/1,23:00,6.6,63,9.5,24.1,1015.3,0.271
2022/2/2,0:00,8,66,10.9,24.1,1014.4,0.497
2022/2/2,1:00,8.7,65,10.8,24,1014,0.714
2022/2/2,2:00,7.3,63,9.8,24.1,1014.2,0.849
2022/2/2,3:00,6.4,50,10.1,24.3,1014.4,0.94
2022/2/2,4:00,8,44,9.3,23.8,1014.4,0.94
2022/2/2,5:00,8.1,67,10.6,23.3,1014.8,0.82
2022/2/2,6:00,7,71,10.4,23,1015.6,0.638
2022/2/2,7:00,6.7,67,9.5,23,1015.8,0.476
2022/2/2,8:00,6,50,7.4,23.1,1016.1,0.386
2022/2/2,9:00,3.9,71,5.4,22.8,1016.2,0.279
2022/2/2,10:00,3.1,87,5.2,22.2,1015.6,0.219
2022/2/2,11:00,2.2,115,3.3,20.9,1015.2,0.347
2022/2/2,12:00,2.9,123,4.1,21.6,1015,0.398
2022/2/2,13:00,2,1,2.8,20.9,1015.1,0.443
2022/2/2,14:00,1,204,1.6,19.1,1015.1,0.479
2022/2/2,15:00,2,209,2.3,18.3,1015.3,0.485
2022/2/2,16:00,2.5,179,2.8,18.1,1015.4,0.376
2022/2/2,17:00,1.4,298,1.7,18.3,1016,0.277
2022/2/2,18:00,0.7,25,1.1,19.5,1016.6,0.154
2022/2/2,19:00,1.6,360,2.2,22.6,1016.7,-0.018
2022/2/2,20:00,2,356,2.8,23.7,1016.8,-0.084
2022/2/2,21:00,3.2,346,3.7,24,1016.3,-0.085
2022/2/2,22:00,2.6,68,4.9,25,1015.6,-0.052
2022/2/2,23:00,4.2,57,8.2,24.8,1014.8,0.1
2022/2/3,0:00,6.2,72,8.1,24.8,1013.8,0.364
2022/2/3,1:00,4.9,58,7,24.8,1013.7,0.574
2022/2/3,2:00,5.9,69,9.6,24.2,1013.9,0.791
2022/2/3,3:00,5.2,65,7,24.3,1014.1,0.917
2022/2/3,4:00,4.6,42,6.5,23.8,1014.7,0.916
2022/2/3,5:00,4.1,66,5.9,22.8,1015.4,0.824
2022/2/3,6:00,2.5,63,3.4,22,1015.9,0.745
2022/2/3,7:00,2.1,65,4,22,1016.7,0.552
2022/2/3,8:00,0.7,130,2.7,21.7,1017.1,0.362
2022/2/3,9:00,1.4,31,2.2,21.4,1017.2,0.342
2022/2/3,10:00,3.6,76,4.7,21.7,1017.3,0.225
2022/2/3,11:00,1.7,21,3.8,21.8,1017.3,0.245
2022/2/3,12:00,4.1,66,5.8,22.2,1016.9,0.32
2022/2/3,13:00,3,40,3.9,22.2,1016.7,0.38
2022/2/3,14:00,2.6,44,3.2,22.1,1016.6,0.442
2022/2/3,15:00,2.7,15,3.4,22.2,1016.9,0.462
2022/2/3,16:00,2,359,3.4,21.7,1017.1,0.51
2022/2/3,17:00,1.9,303,2.1,20.7,1017.8,0.415
2022/2/3,18:00,1.9,2,2.7,22.1,1018.4,0.259
2022/2/3,19:00,2,55,3.3,22.3,1018.7,0.149
2022/2/3,20:00,3.4,43,5,22.8,1018.9,0.026
2022/2/3,21:00,4.4,46,6,22.8,1018.7,-0.093
2022/2/3,22:00,4.1,23,5.6,22.8,1017.8,-0.073
2022/2/3,23:00,5,32,6.2,23,1016.7,0.089
2022/2/4,0:00,4.7,36,5.8,23.1,1015.8,0.231
2022/2/4,1:00,5.1,41,6.5,23,1015.2,0.445
2022/2/4,2:00,5.6,31,7,23.1,1015.4,0.655
2022/2/4,3:00,5.6,17,6.6,23,1015.9,0.761
2022/2/4,4:00,5.2,31,8,23,1016.4,0.861
2022/2/4,5:00,6,20,7.1,23.1,1016.6,0.843
2022/2/4,6:00,1.3,30,2,21.8,1017.2,0.733
2022/2/4,7:00,5.1,331,5.7,22.1,1017.6,0.626
2022/2/4,8:00,1.2,119,1.9,20.5,1018,0.471
2022/2/4,9:00,1.1,149,1.6,20.1,1018,0.345
2022/2/4,10:00,1,227,1.3,19.9,1017.5,0.269
2022/2/4,11:00,2.4,171,2.8,17.8,1017.3,0.192
2022/2/4,12:00,0.6,185,1,18.4,1017,0.241
2022/2/4,13:00,1.6,181,1.9,17.8,1016.5,0.329
2022/2/4,14:00,1.3,207,1.5,17.7,1016.5,0.405
2022/2/4,15:00,1.1,171,1.3,17.5,1016.8,0.419
2022/2/4,16:00,1.1,202,2.1,17.5,1017.2,0.45
2022/2/4,17:00,1.9,156,2.3,17.2,1017.8,0.413
2022/2/4,18:00,0.6,176,0.9,18.6,1018.6,0.33
2022/2/4,19:00,0.5,288,0.8,21.8,1019,0.197
2022/2/4,20:00,2.3,356,3.3,23.4,1019.3,0.113
2022/2/4,21:00,3.1,27,4.3,23.3,1019,0.031
2022/2/4,22:00,4.7,5,5.3,23.6,1018.5,0.023
2022/2/4,23:00,4.5,14,5.5,23.8,1017.5,0.074
2022/2/5,0:00,4.7,24,6,23.9,1016.9,0.208
2022/2/5,1:00,4.5,25,5.5,24.2,1016.9,0.363
2022/2/5,2:00,5,12,6.2,24.3,1017.2,0.56
2022/2/5,3:00,3.8,20,5.1,24.3,1017.7,0.688
2022/2/5,4:00,3.6,40,5.2,24.2,1017.9,0.81
2022/2/5,5:00,5.1,48,6.1,23.7,1018.4,0.802
2022/2/5,6:00,4.6,34,5.7,23.9,1018.9,0.782
2022/2/5,7:00,4,49,5.7,23.5,1019.3,0.682
